HANDLE,Lon,Lat,Rating,SITEADDR,LANDUSE1,ASRUSE1,BDG1YEAR,BDG1EXWALL,MatchLevel
15145000240,-90.27148655,38.65814562,Negligible to Slight,5249 RAYMOND AV,1110,1110,1885,31,4
14906010210,-90.2706724,38.64785975,Negligible to Slight,35 PORTLAND PL,1110,1110,1911,33,6
13608000150,-90.23266463,38.66849633,Destruction,4281 NATURAL BRIDGE AV,5000,5000,1967,43,10
15145000230,-90.2713242,38.65812968,Negligible to Slight,5243 RAYMOND AV,1110,1110,1907,31,5
15145000220,-90.27115057,38.65810446,Negligible to Slight,5237 RAYMOND AV,1110,1110,1907,31,5
15145000210,-90.27098579,38.65808821,Negligible to Slight,5233 RAYMOND AV,1110,1110,1906,31,6
15145000190,-90.27062713,38.6580586,Negligible to Slight,5223 RAYMOND AV,1120,1120,1905,31,5
15145000170,-90.27027023,38.65802362,Negligible to Slight,5211 RAYMOND AV,1110,1110,1905,31,4
15145000150,-90.26995219,38.65799549,Negligible to Slight,5201 RAYMOND AV,1110,1110,1906,31,7
13608000030,-90.23248093,38.66877335,Negligible to Slight,4278-80 SACRAMENTO AV,1140,1140,1927,31,10
14907010030,-90.26980276,38.64846261,Moderate,5158-60 WATERMAN BLVD,1110,1110,1901,31,2
14907010040,-90.26972509,38.64845033,Moderate,5154-6 WATERMAN BLVD,1140,1140,1901,31,5
15145000150,-90.26987629,38.65811586,Negligible to Slight,5201 RAYMOND AV,1110,1110,1906,31,10
13608000020,-90.23260331,38.66886097,Negligible to Slight,4286 SACRAMENTO AV,1110,1110,1961,31,11
15147000030,-90.26917395,38.65842533,Negligible to Slight,5186 VERNON AV,1110,1110,1906,31,9
13608000010,-90.23279676,38.66894482,Moderate,4288 SACRAMENTO AV,1110,1110,1959,31,11
15147000020,-90.26929695,38.65843176,Negligible to Slight,5188 VERNON AV,1110,1110,1906,31,8
14411010410,-90.2361677,38.67367489,Negligible to Slight,4463 FARLIN AV,1120,1120,1905,31,5
15147000010,-90.26945867,38.65842441,Negligible to Slight,5192 VERNON AV,1110,1110,1905,31,6
15147000040,-90.26905466,38.65840299,Negligible to Slight,5182 VERNON AV,1110,1110,1906,31,8
13609000150,-90.23381513,38.66898016,Moderate,4215-9 W NATURAL BRIDGE AV,5593,5000,1927,53,9
15147000040,-90.26893008,38.65840711,Negligible to Slight,5182 VERNON AV,1110,1110,1906,31,10
13609000130,-90.23357821,38.66879777,Substantial to Heavy,4207 W NATURAL BRIDGE AV,5000,5000,1926,42,3
13609000110,-90.23332702,38.66881388,Moderate,4201 W NATURAL BRIDGE AV,5920,5000,1932,43,11
14906018300,-90.27190597,38.64860299,Moderate,5236-8 WATERMAN BLVD,1114,1114,0,0,10
15147000060,-90.26874959,38.65837958,Negligible to Slight,5172 VERNON AV,1110,1110,1900,31,9
14906018300,-90.2717703,38.64857923,Moderate,5236-8 WATERMAN BLVD,1114,1114,0,0,4
15147000070,-90.26857334,38.65836257,Negligible to Slight,5168 VERNON AV,1110,1110,1895,31,9
15147000080,-90.26838174,38.65836736,Negligible to Slight,5162 VERNON AV,1110,1110,1904,31,11
14411010050,-90.2357721,38.67402866,Negligible to Slight,4458 KOSSUTH AV,1010,1010,0,0,9
15147000090,-90.26822698,38.65832643,Negligible to Slight,5156 VERNON AV,1110,1110,1904,31,9
13609000160,-90.23409249,38.6691006,Destruction,4225 W NATURAL BRIDGE AV,5512,5000,1931,42,10
15147000100,-90.26803554,38.65832215,Negligible to Slight,5152 VERNON AV,1110,1110,1904,31,10
14906010435,-90.27224408,38.64852934,Moderate,9 PORTLAND CT,1111,1111,1989,31,4
13609000040,-90.23397589,38.66945487,Moderate,4228 W SACRAMENTO AV,1110,1110,1913,31,12
14411020050,-90.2362675,38.6733195,Negligible to Slight,4454 FARLIN AV,1110,1110,1904,31,7
15147000110,-90.26786553,38.65828333,Negligible to Slight,5146 VERNON AV,1110,1110,1904,31,8
15147000120,-90.26770408,38.65827182,Negligible to Slight,5142 VERNON AV,1110,1110,1904,31,9
13609000030,-90.23409369,38.66950659,Moderate,4230-2 W SACRAMENTO AV,1140,1140,1912,31,11
14906010270,-90.27289875,38.64807144,Moderate,47 PORTLAND PL,1110,1110,1902,31,9
15147000130,-90.26753657,38.65825434,Negligible to Slight,5136 VERNON AV,1110,1110,1904,31,9
13609000050,-90.23384081,38.66940256,Substantial to Heavy,4224 W SACRAMENTO AV,1110,1110,1916,31,11
13609000060,-90.23374173,38.66935688,Substantial to Heavy,4222 W SACRAMENTO AV,1110,1110,1916,31,11
14906010290,-90.27370528,38.64816276,Moderate,53 PORTLAND PL,1110,1110,1912,31,1
13609000070,-90.23366493,38.66929209,Substantial to Heavy,4218 W SACRAMENTO AV,1110,1110,1916,31,10
13609000080,-90.23355137,38.66923328,Substantial to Heavy,4212-4 W SACRAMENTO AV,1120,1120,1916,31,9
14411010390,-90.23603282,38.67357539,Negligible to Slight,4457 FARLIN AV,1110,1110,1922,31,10
13609000181,-90.23443131,38.66919378,Substantial to Heavy,4239-43 W NATURAL BRIDGE AV,5000,5000,1936,42,11
14906018400,-90.27374157,38.64876997,Moderate,5290 WATERMAN BLVD,1115,1115,0,0,19
13609000181,-90.23459254,38.66922548,Moderate,4239-43 W NATURAL BRIDGE AV,5000,5000,1936,42,5
13609000010,-90.23438229,38.66960881,Substantial to Heavy,4240-2 W SACRAMENTO AV,1140,1140,1912,31,11
14411010060,-90.23569459,38.67397526,Negligible to Slight,4456 KOSSUTH AV,1120,1120,1910,31,9
12993000250,-90.27010942,38.65891308,Moderate,5211 VERNON AV,1110,1110,1896,31,6
12993000240,-90.26998627,38.65888615,Moderate,5207 VERNON AV,1010,1010,0,0,7
14906020270,-90.27342614,38.64965055,Substantial to Heavy,404 UNION BLVD,1185,1185,1905,42,13
14906020010,-90.27358412,38.65015384,Destruction,5296 WESTMINSTER PL,1110,1110,1905,31,11
14411020060,-90.23614836,38.67327875,Negligible to Slight,4452 FARLIN AV,1120,1120,1912,31,8
14906020060,-90.27251951,38.65002692,Moderate,5266 WESTMINSTER PL,1110,1110,1900,31,9
12993000390,-90.27187568,38.65910048,Very Heavy,5263 VERNON AV,1110,1110,1898,31,6
12993000400,-90.2720226,38.65920445,Substantial to Heavy,5269 VERNON AV,1185,1185,1911,42,4
14906020080,-90.27215522,38.65002027,Moderate,5256 WESTMINSTER PL,1110,1110,1903,31,12
14906020090,-90.27197227,38.64996445,Substantial to Heavy,5250 WESTMINSTER PL,1110,1110,1903,31,9
14411010390,-90.23592766,38.67357911,Negligible to Slight,4457 FARLIN AV,1110,1110,1922,31,4
14906020120,-90.27137761,38.64992914,Moderate,5234 WESTMINSTER PL,1110,1110,1911,31,11
15145000160,-90.27013334,38.65801706,Moderate,5205 RAYMOND AV,1110,1110,1904,31,8
14906020130,-90.27115724,38.64989253,Substantial to Heavy,5228 WESTMINSTER PL,1110,1110,1907,31,10
15147000360,-90.26922469,38.65803252,Negligible to Slight,5177-93 RAYMOND AV,6800,5000,1966,43,8
14907020560,-90.26888443,38.64895486,Moderate,5133 WATERMAN BLVD,1130,1130,1923,31,8
15147000310,-90.26831693,38.65780904,Moderate,5159 RAYMOND AV,1110,1110,1902,31,7
14907020550,-90.26870153,38.64892704,Substantial to Heavy,5127 WATERMAN BLVD,1110,1110,1904,31,7
14907020540,-90.26849688,38.64891426,Moderate,5123 WATERMAN BLVD,1110,1110,1904,31,7
14411010380,-90.23586298,38.67353947,Negligible to Slight,4451 FARLIN AV,1110,1110,1903,31,4
14907020100,-90.26838297,38.64964257,Moderate,5122 WESTMINSTER PL,1110,1110,1905,31,12
15147000170,-90.26681914,38.6581688,Negligible to Slight,5118 VERNON AV,1110,1110,1920,31,8
15147000180,-90.26665195,38.65817643,Negligible to Slight,5112 VERNON AV,1110,1110,1904,31,10
15147000190,-90.26652923,38.65815317,Negligible to Slight,5108 VERNON AV,1110,1110,1904,31,9
14907020120,-90.26786721,38.6496101,Moderate,5112 WESTMINSTER PL,1110,1110,1897,31,13
15147000200,-90.2663951,38.65813406,Negligible to Slight,5104 VERNON AV,1110,1110,1904,31,9
15147000210,-90.26627634,38.65813101,Negligible to Slight,5100 VERNON AV,1110,1110,1904,31,10
15147000160,-90.26701401,38.65817433,Moderate,5122 VERNON AV,1110,1110,1904,31,7
14411020070,-90.23601353,38.67324157,Negligible to Slight,4448 FARLIN AV,1120,1120,1912,31,9
14907020200,-90.26659292,38.64949486,Substantial to Heavy,5070 WESTMINSTER PL,1110,1110,1905,31,14
14907020180,-90.26684086,38.64947125,Moderate,5082 WESTMINSTER PL,1110,1110,1896,31,12
15147000280,-90.26759566,38.65774395,Negligible to Slight,5139 RAYMOND AV,1110,1110,1895,31,5
14411010080,-90.23554014,38.67391424,Negligible to Slight,4448 KOSSUTH AV,1110,1110,1903,31,10
15147000270,-90.26742163,38.65772614,Negligible to Slight,5133 RAYMOND AV,1110,1110,1905,31,5
15147000260,-90.26726041,38.65769588,Negligible to Slight,5127 RAYMOND AV,1110,1110,1898,31,6
14907020450,-90.26691323,38.64890908,Moderate,5079 WATERMAN BLVD,1185,1185,1930,42,10
15147000250,-90.26707803,38.65768531,Negligible to Slight,5123 RAYMOND AV,1110,1110,1906,31,5
15147000240,-90.2668952,38.65768053,Negligible to Slight,5119 RAYMOND AV,1110,1110,1904,31,4
14907020380,-90.26559432,38.64875008,Moderate,5041 WATERMAN BLVD,1185,1185,1928,42,7
15147000230,-90.26672031,38.65764206,Moderate,5111 RAYMOND AV,1110,1110,1905,31,12
15147000220,-90.26636473,38.65761944,Negligible to Slight,5101 RAYMOND AV,1110,1110,1905,31,4
15146000190,-90.26643847,38.65722439,Negligible to Slight,5100 RAYMOND AV,1110,1110,1906,31,9
15146000180,-90.2666327,38.65723926,Negligible to Slight,5108 RAYMOND AV,1110,1110,1901,31,8
15146000170,-90.26678084,38.65724766,Negligible to Slight,5112 RAYMOND AV,1110,1110,1907,31,7
13673000500,-90.23641799,38.66149053,Negligible to Slight,4277 MAFFITT AV,1120,1120,1907,31,7
15146000160,-90.26696367,38.65729623,Negligible to Slight,5118 RAYMOND AV,1110,1110,1908,31,10
13673000010,-90.23620623,38.66211995,Substantial to Heavy,4280 ST LOUIS AV,1010,1010,0,0,12
15146000150,-90.26713766,38.65732279,Negligible to Slight,5122 RAYMOND AV,1110,1110,1903,31,11
14411010090,-90.23539801,38.67385275,Negligible to Slight,4444 KOSSUTH AV,1110,1110,1910,31,10
13673000020,-90.23610512,38.66208817,Negligible to Slight,4278 ST LOUIS AV,1120,1120,1924,31,12
15146000140,-90.26733205,38.65733193,Negligible to Slight,5128 RAYMOND AV,1110,1110,1903,31,10
13673000050,-90.23589456,38.66192405,Moderate,4270-2 ST LOUIS AV,1140,1140,1905,31,7
15146000130,-90.26748955,38.6573332,Negligible to Slight,5134 RAYMOND AV,1110,1110,1908,31,9
15146000120,-90.26766169,38.65735215,Negligible to Slight,5138 RAYMOND AV,1110,1110,1898,31,9
13673000515,-90.23611658,38.66133824,Negligible to Slight,4267-9 MAFFITT AV,1140,1010,0,0,9
15146000110,-90.26783991,38.65734392,Negligible to Slight,5142 RAYMOND AV,1110,1110,1904,31,6
13673000070,-90.23563012,38.66184566,Moderate,4260-2 ST LOUIS AV,1130,1130,1908,31,11
15146000090,-90.26819466,38.65740641,Negligible to Slight,5152 RAYMOND AV,1110,1110,1896,31,9
15146000080,-90.26837029,38.65742204,Negligible to Slight,5158-60 RAYMOND AV,1110,1110,1896,31,8
13673000420,-90.2356499,38.66113943,Negligible to Slight,4255 MAFFITT AV,1110,1110,1904,31,8
15146000040,-90.26905982,38.65750981,Negligible to Slight,5176 RAYMOND AV,1110,1110,1904,31,10
15051020140,-90.26711102,38.65063109,Moderate,5090 WASHINGTON PL,1110,1110,1906,31,12
15146000030,-90.26923938,38.65751458,Negligible to Slight,5182 RAYMOND AV,1110,1110,1907,31,9
13673000080,-90.23553729,38.66177663,Moderate,4258 ST LOUIS AV,1120,1120,1907,31,10
13673000090,-90.23542217,38.66172107,Moderate,4254 ST LOUIS AV,1120,1120,1907,31,9
15146000020,-90.26942112,38.65754166,Negligible to Slight,5186 RAYMOND AV,1110,1110,1895,31,10
15146000010,-90.26953251,38.65755815,Negligible to Slight,5192 RAYMOND AV,1120,1120,1904,31,5
13673000400,-90.23554007,38.66109768,Negligible to Slight,4247-9 MAFFITT AV,1120,1120,1911,31,8
15146000060,-90.26870122,38.65746803,Negligible to Slight,5168 RAYMOND AV,1110,1110,1895,31,9
15051020060,-90.26872717,38.65072022,Moderate,5138 WASHINGTON PL,1110,1110,1907,31,6
13673000390,-90.23539694,38.66106188,Moderate,4243 MAFFITT AV,1120,1120,1909,31,5
13673000380,-90.235192,38.66098743,Negligible to Slight,4241 MAFFITT AV,1110,1110,1914,31,6
15051020520,-90.26900497,38.6501429,Moderate,5143 WESTMINSTER PL,1110,1110,1905,31,8
15146000070,-90.2685596,38.65745864,Very Heavy,5164 RAYMOND AV,1110,1110,1895,31,10
13673000150,-90.23463814,38.66142787,Moderate,4232 ST LOUIS AV,1120,1120,1908,31,12
15146000050,-90.26889333,38.65748712,Moderate,5172 RAYMOND AV,1110,1110,1902,31,10
13673000360,-90.23501907,38.66084578,Negligible to Slight,4233 MAFFITT AV,1110,1110,1905,31,8
15051020010,-90.26963775,38.65085246,Substantial to Heavy,5164 WASHINGTON PL,1110,1110,1902,31,10
15051020590,-90.26976044,38.65032211,Moderate,506 LAKE AV,1110,1110,1902,31,5
13673000300,-90.23453948,38.66065727,Negligible to Slight,4217 MAFFITT AV,1110,1110,1927,31,7
13673000210,-90.23433681,38.66099196,Negligible to Slight,4216 ST LOUIS AV,1110,1110,1906,31,12
13673000230,-90.23391299,38.66084491,Moderate,2823-31 WHITTIER ST,5920,5920,1907,31,11
15050020130,-90.27057848,38.65095641,Substantial to Heavy,5214 WASHINGTON PL,1110,1110,1901,31,11
13673000230,-90.23376278,38.66103117,Negligible to Slight,2823-31 WHITTIER ST,5920,5920,1907,31,11
13673000230,-90.23389539,38.66110799,Moderate,2823-31 WHITTIER ST,5920,5920,1907,31,13
15144000070,-90.27085106,38.65770462,Negligible to Slight,5226 RAYMOND AV,1110,1110,1906,31,11
15144000060,-90.27100157,38.65772148,Moderate,5232 RAYMOND AV,1110,1110,1907,31,9
13672000320,-90.23379824,38.66161847,Negligible to Slight,4217 ST LOUIS AV,1120,1120,1908,31,5
15144000040,-90.27156888,38.65764582,Moderate,5250 RAYMOND AV,1140,1140,1948,31,10
13672000250,-90.23320235,38.66198636,Negligible to Slight,4206 LABADIE AV,1120,1010,0,0,9
13672000290,-90.23353539,38.66150128,Negligible to Slight,4207 ST LOUIS AV,1010,1010,0,0,5
13672000300,-90.2337105,38.66154237,Negligible to Slight,4209 ST LOUIS AV,1120,1120,1907,31,6
14411010370,-90.23573763,38.67348551,Negligible to Slight,4449 FARLIN AV,1110,1110,1904,31,6
13672000130,-90.23446805,38.66254268,Negligible to Slight,4246 LABADIE AV,1120,1120,1915,31,10
13672000410,-90.2348133,38.66208333,Negligible to Slight,4247-9 ST LOUIS AV,1120,1120,1907,31,4
14411020100,-90.23570714,38.6730799,Negligible to Slight,4436 FARLIN AV,1010,1010,0,0,7
15144000300,-90.27205764,38.65762029,Very Heavy,1118 UNION BLVD,5000,5000,1948,43,11
14411020090,-90.23579642,38.67313077,Negligible to Slight,4440 FARLIN AV,1120,1120,1912,31,7
13690000040,-90.23644157,38.66229044,Moderate,4282 ST LOUIS AV,5000,5000,1900,31,13
15144000300,-90.27228267,38.65771134,Negligible to Slight,1118 UNION BLVD,5000,5000,1948,43,11
15144000310,-90.27221061,38.65782591,Negligible to Slight,1122 UNION BLVD,5810,5810,1946,42,7
15050020050,-90.27213957,38.65112206,Moderate,5266 WASHINGTON PL,1110,1110,1899,31,13
15050020050,-90.27233078,38.65111284,Moderate,5266 WASHINGTON PL,1110,1110,1899,31,8
14411010090,-90.2353382,38.67380121,Negligible to Slight,4444 KOSSUTH AV,1110,1110,1910,31,6
13672000430,-90.23505128,38.66213607,Negligible to Slight,4255-7 ST LOUIS AV,1120,1120,1913,31,6
13672000110,-90.23472452,38.66263805,Negligible to Slight,4254 LABADIE AV,1120,1120,1904,31,8
13672000100,-90.23482791,38.66271808,Negligible to Slight,4258 LABADIE AV,1120,1120,1905,31,11
15050020250,-90.27187786,38.65049662,Moderate,5251 WESTMINSTER PL,1110,1110,1901,31,3
13672000450,-90.23525114,38.66224448,Negligible to Slight,4265 ST LOUIS AV,1010,1010,0,0,5
13672000080,-90.23497153,38.66273883,Substantial to Heavy,4264 LABADIE AV,1120,1120,1908,31,10
15050020260,-90.27203769,38.65052666,Substantial to Heavy,5257 WESTMINSTER PL,1110,1110,1901,31,2
13672000080,-90.23506117,38.66278475,Substantial to Heavy,4264 LABADIE AV,1120,1120,1908,31,10
13672000490,-90.23558678,38.66236348,Negligible to Slight,4273 ST LOUIS AV,1010,1010,0,0,7
13672000070,-90.2351566,38.66283078,Negligible to Slight,4266-8 LABADIE AV,1140,1140,1929,31,9
13672000510,-90.23576433,38.66245823,Moderate,4277 ST LOUIS AV,1010,1010,0,0,6
13672000030,-90.23541563,38.6629611,Moderate,4278 LABADIE AV,1120,1120,1907,31,10
13672000020,-90.23550674,38.66298736,Substantial to Heavy,4280 LABADIE AV,1010,1010,0,0,8
13672000010,-90.23565264,38.66305159,Negligible to Slight,4284 LABADIE AV,1110,1110,1973,32,10
15144000150,-90.27025864,38.65714172,Negligible to Slight,5209 CABANNE AV,1110,1110,1905,31,3
15144000140,-90.27015415,38.65711824,Negligible to Slight,5205 CABANNE AV,1110,1110,1905,31,4
15144000130,-90.27003479,38.65711393,Negligible to Slight,5201 CABANNE AV,1110,1110,1905,31,3
15144000290,-90.27216199,38.65740258,Negligible to Slight,5257 CABANNE AV,5000,5000,0,0,7
15144000280,-90.27184325,38.65726843,Negligible to Slight,5253 CABANNE AV,1110,1110,1906,31,5
15144000260,-90.27168532,38.65728346,Negligible to Slight,5249 CABANNE AV,1110,1110,1906,31,5
15144000250,-90.2715943,38.65725737,Negligible to Slight,5247 CABANNE AV,1110,1110,1906,31,5
15144000240,-90.27149445,38.65725751,Negligible to Slight,5243 CABANNE AV,1110,1110,1906,31,4
15144000230,-90.27140356,38.65723676,Negligible to Slight,5241 CABANNE AV,1110,1110,1906,31,4
15144000220,-90.2713108,38.65722077,Negligible to Slight,5239 CABANNE AV,1110,1110,1906,31,4
15144000210,-90.27121651,38.65721546,Negligible to Slight,5237 CABANNE AV,1120,1120,1906,31,4
15144000200,-90.27111417,38.65720676,Moderate,5233 CABANNE AV,1110,1110,1906,31,6
15144000190,-90.27078325,38.65719047,Very Heavy,5223 CABANNE AV,1110,1110,1903,31,5
15144000161,-90.27038305,38.65717433,Moderate,5211 CABANNE AV,1110,1110,1905,31,5
15146000380,-90.26874839,38.65695309,Negligible to Slight,5167 CABANNE AV,1110,1110,1906,31,4
15146000370,-90.26862645,38.65692753,Negligible to Slight,5165 CABANNE AV,1110,1110,1906,31,5
15146000360,-90.26848559,38.65694198,Negligible to Slight,5161 CABANNE AV,1110,1110,1906,31,2
15146000350,-90.268376,38.65691281,Negligible to Slight,5157 CABANNE AV,1110,1110,1906,31,4
15146000340,-90.26825176,38.65690201,Negligible to Slight,5153 CABANNE AV,1130,1130,1906,31,5
15146000330,-90.26811791,38.65687304,Negligible to Slight,5149 CABANNE AV,1110,1110,1905,31,5
15146000320,-90.267984,38.65687506,Negligible to Slight,5145 CABANNE AV,1120,1120,1905,31,4
15146000310,-90.26787916,38.65686658,Negligible to Slight,5141 CABANNE AV,1110,1110,1905,31,4
15146000300,-90.26776406,38.65685559,Negligible to Slight,5139 CABANNE AV,1110,1110,1905,31,4
15146000290,-90.26763631,38.65684249,Negligible to Slight,5135 CABANNE AV,1110,1110,1905,31,4
15146000390,-90.26889772,38.65696631,Negligible to Slight,5171 CABANNE AV,1110,1110,1906,31,4
15146000410,-90.26913894,38.65698619,Negligible to Slight,5179 CABANNE AV,1110,1110,1905,31,5
15146000420,-90.26928779,38.65702416,Negligible to Slight,5183 CABANNE AV,1110,1110,1906,31,3
15146000450,-90.26968721,38.65707902,Negligible to Slight,5193 CABANNE AV,1110,1110,1908,31,3
15146000440,-90.2695444,38.65705884,Moderate,5189 CABANNE AV,1110,1110,1906,31,2
15146000280,-90.26749915,38.65682918,Negligible to Slight,5131 CABANNE AV,1110,1110,1905,31,4
15146000260,-90.2672236,38.65679307,Negligible to Slight,5123-5 CABANNE AV,1110,1110,1902,31,5
15146000250,-90.26708343,38.65677109,Moderate,5117 CABANNE AV,1110,1110,1905,31,5
15146000240,-90.26697179,38.65675799,Moderate,5115 CABANNE AV,1110,1110,1905,31,5
15146000230,-90.26686062,38.65674225,Moderate,5111 CABANNE AV,1110,1110,1905,31,6
15146000220,-90.26672509,38.65675372,Negligible to Slight,5109 CABANNE AV,1110,1110,1905,31,4
15146000210,-90.26661911,38.65673948,Negligible to Slight,5105 CABANNE AV,1110,1110,1905,31,5
15146000200,-90.26652175,38.65672255,Negligible to Slight,5101 CABANNE AV,1110,1110,1905,31,6
14841000190,-90.26735426,38.65639864,Negligible to Slight,5128 CABANNE AV,1110,1110,1899,31,11
14841000190,-90.26747154,38.65642428,Negligible to Slight,5128 CABANNE AV,1110,1110,1899,31,11
14841000170,-90.2676175,38.65642448,Negligible to Slight,5136 CABANNE AV,1110,1110,1897,31,11
14841000170,-90.2677233,38.65643513,Moderate,5136 CABANNE AV,1110,1110,1897,31,11
14841000150,-90.26797702,38.65647016,Negligible to Slight,5142 CABANNE AV,1110,1110,1902,31,11
14841000140,-90.26811679,38.65648115,Negligible to Slight,5146 CABANNE AV,1110,1110,1899,31,11
14841000140,-90.2681383,38.65624621,Negligible to Slight,5146 CABANNE AV,1110,1110,1899,31,12
14841000120,-90.26824043,38.65648884,Negligible to Slight,5152 CABANNE AV,1010,1010,0,0,11
14841000100,-90.26845291,38.65651595,Negligible to Slight,5158 CABANNE AV,1010,1010,0,0,11
14841000090,-90.26866199,38.65652917,Negligible to Slight,5162 CABANNE AV,1110,1110,1895,31,10
14841000080,-90.26889387,38.65654169,Negligible to Slight,5170 CABANNE AV,1110,1110,1894,31,9
14841000070,-90.26906597,38.65657066,Substantial to Heavy,5174 CABANNE AV,1110,1110,1895,31,10
14841000060,-90.26919576,38.65660254,Moderate,5178 CABANNE AV,1110,1110,1895,31,11
14841000050,-90.26932439,38.65660462,Negligible to Slight,5182 CABANNE AV,1110,1110,1896,31,11
14841000030,-90.26948385,38.65662291,Negligible to Slight,5188 CABANNE AV,1110,1110,1897,31,11
14841000020,-90.26960195,38.65663897,Negligible to Slight,5190 CABANNE AV,1110,1110,1899,31,11
14841000010,-90.26969037,38.65665077,Negligible to Slight,5192 CABANNE AV,1110,1110,1899,31,11
14841000010,-90.26978878,38.65667381,Moderate,5192 CABANNE AV,1110,1110,1899,31,12
14841000010,-90.26984464,38.65640149,Negligible to Slight,5192 CABANNE AV,1110,1110,1899,31,13
14848000060,-90.2700992,38.6566906,Moderate,5202 CABANNE AV,1010,1010,0,0,11
14848000050,-90.27025949,38.65671897,Negligible to Slight,5204 CABANNE AV,1110,1110,1901,31,12
14848000030,-90.27061026,38.65669725,Substantial to Heavy,5212-4 CABANNE AV,1120,1120,1899,31,5
14848000040,-90.27041684,38.65668479,Moderate,5208-10 CABANNE AV,1140,1140,1898,31,8
14411010100,-90.23522318,38.67378231,Negligible to Slight,4440 KOSSUTH AV,1120,1120,1906,31,9
14411020130,-90.23531251,38.67292312,Negligible to Slight,4426 FARLIN AV,1010,1010,0,0,7
14411010335,-90.23538099,38.67333578,Negligible to Slight,4439 FARLIN AV,1010,1010,0,0,5
14411010330,-90.23532231,38.67329327,Negligible to Slight,4435 FARLIN AV,1120,1120,1897,31,5
14411010320,-90.23526356,38.67328349,Negligible to Slight,4433 FARLIN AV,1110,1110,1897,31,3
13618000580,-90.24132646,38.66788137,Substantial to Heavy,3126 N TAYLOR AV,1110,1110,1908,31,10
13618000560,-90.24139793,38.66784668,Moderate,3122 N TAYLOR AV,1110,1110,1908,31,12
13618000550,-90.24144419,38.66776833,Substantial to Heavy,3120 N TAYLOR AV,1110,1110,1908,31,12
13618000550,-90.241481,38.6677185,Substantial to Heavy,3120 N TAYLOR AV,1110,1110,1908,31,11
13618000540,-90.24153027,38.66762729,Substantial to Heavy,3116 N TAYLOR AV,1110,1110,1893,31,11
13618000530,-90.24160757,38.66754208,Moderate,3112 N TAYLOR AV,1120,1120,1925,31,12
13618000520,-90.24159904,38.66745408,Substantial to Heavy,3108 N TAYLOR AV,1120,1120,1925,31,7
13618000510,-90.24164815,38.66735985,Substantial to Heavy,3106 N TAYLOR AV,1120,1120,1925,31,6
14411010310,-90.23521382,38.67324977,Negligible to Slight,4431 FARLIN AV,1110,1110,1897,31,4
14411020110,-90.23555802,38.67302668,Moderate,4432 FARLIN AV,1110,1110,1908,31,8
13618000010,-90.24100819,38.66764222,Very Heavy,4470 ELMBANK AV,1140,1140,1926,31,10
13618000020,-90.24088137,38.66760129,Very Heavy,4466 ELMBANK AV,1110,1110,1894,31,10
13618000050,-90.24059963,38.66746646,Very Heavy,4458 ELMBANK AV,1110,1110,1894,31,10
13618000090,-90.24025114,38.66730278,Very Heavy,4446 ELMBANK AV,1110,1110,1901,31,8
13618000060,-90.24044938,38.66742021,Destruction,4454-6 ELMBANK AV,1120,1120,1901,31,9
13618000030,-90.24071484,38.6675298,Destruction,4462-4 ELMBANK AV,1010,1010,0,0,10
14848000230,-90.27211491,38.65657188,Moderate,5251 CATES AV,1185,1185,0,0,16
14848000220,-90.27179312,38.65619894,Negligible to Slight,5247 CATES AV,1120,1120,1898,31,9
14411020120,-90.23544982,38.67299334,Negligible to Slight,4428 FARLIN AV,1110,1110,1903,31,9
14848000190,-90.27156584,38.65621248,Negligible to Slight,5239-41 CATES AV,1120,1120,1898,31,6
13619000300,-90.23805539,38.66718084,Very Heavy,3214 N NEWSTEAD AV,1110,1110,1891,31,7
14848000180,-90.27148473,38.6561868,Moderate,5237 CATES AV,1120,1110,1898,31,7
13619000250,-90.23834566,38.66677569,Destruction,3132 N NEWSTEAD AV,1110,1110,1897,31,6
14848000160,-90.27139978,38.65616094,Negligible to Slight,5233 CATES AV,1120,1120,1898,31,9
13619000210,-90.23856652,38.66646724,Destruction,3120 N NEWSTEAD AV,1110,1110,1897,31,6
14411010120,-90.23510829,38.67370454,Negligible to Slight,4434 KOSSUTH AV,1110,1110,1903,31,8
13619000550,-90.23828021,38.66563936,Substantial to Heavy,3037 VINE GROVE AV,1110,1010,0,0,10
14841000540,-90.26939659,38.6562162,Moderate,5185 CATES AV,1120,1110,1898,31,13
14468060860,-90.23968821,38.66474949,Destruction,2924 N NEWSTEAD AV,1010,1010,0,0,5
13619000140,-90.23888131,38.66595209,Very Heavy,3034 N NEWSTEAD AV,1120,1120,1897,31,6
13619000110,-90.23908513,38.66573129,Destruction,3026 N NEWSTEAD AV,1120,1120,1892,31,6
13619000060,-90.23934965,38.66539239,Destruction,3010 N NEWSTEAD AV,1110,1110,1892,31,7
14841000200,-90.26724109,38.65638472,Negligible to Slight,5124 CABANNE AV,1110,1120,1893,31,11
14841000210,-90.26710416,38.65636818,Moderate,5120 CABANNE AV,1110,1110,1893,31,11
14841000230,-90.26696676,38.65636544,Moderate,5112 CABANNE AV,1110,1110,1894,31,11
14841000370,-90.26777601,38.65581762,Substantial to Heavy,5133-5 CATES AV,1120,1120,1902,31,7
14841000360,-90.26765091,38.65576665,Negligible to Slight,5131 CATES AV,1120,1120,1895,31,9
14841000350,-90.2675446,38.65576298,Negligible to Slight,5127 CATES AV,1110,1110,1895,31,9
